900731		41	0	0	0	0	0
900732		41	0	0	0	0	0
900733		41	0	0	0	0	0
900734		41	0	0	0	0	0
900735		41	0	0	0	0	0
900736		41	0	0	0	0	0
900737		41	0	0	0	0	0
900738		41	0	0	0	0	0
900739		41	0	0	0	0	0
90073C		41	0	0	0	0	0
90073D		41	0	0	0	0	0
90073E		41	0	0	0	0	0
90073F		41	0	0	0	0	0
900740		41	0	0	0	0	0
900741		41	0	0	0	0	0
900742		41	0	0	0	0	0
900743		41	0	0	0	0	0
900744		41	0	0	0	0	0
900745		41	0	0	0	0	0
900746		41	0	0	0	0	0
900747		41	0	0	0	0	0
900748		146	0	0	0	0	0
900749		41	0	0	0	0	0
90074B		41	0	0	0	0	0
90074C		41	0	0	0	0	0
90074D		41	0	0	0	0	0
90074E		41	0	0	0	0	0
90074F		41	0	0	0	0	0
900750		41	0	0	0	0	0
900751		41	0	0	0	0	0
900752		41	0	0	0	0	0
900753		41	0	0	0	0	0
900754		610	0	0	0	0	0
400754		41	0	0	0	0	0
400755		41	0	0	0	0	0
400756		41	0	0	0	0	0
400757		41	0	0	0	0	0
400758		41	0	0	0	0	0
400759		41	0	0	0	0	0
40075C		41	0	0	0	0	0
40075D		41	0	0	0	0	0
40075E		41	0	0	0	0	0
40075F		41	0	0	0	0	0
400760		41	0	0	0	0	0
400761		41	0	0	0	0	0
400762		41	0	0	0	0	0
400763		41	0	0	0	0	0
400764		41	0	0	0	0	0
400765		41	0	0	0	0	0
400766		41	0	0	0	0	0
400767		41	0	0	0	0	0
400768		41	0	0	0	0	0
400769		41	0	0	0	0	0
40076C		110	0	0	0	0	0
40076D		41	0	0	0	0	0
40076E		41	0	0	0	0	0
40076F		41	0	0	0	0	0
400770		41	0	0	0	0	0
400771		41	0	0	0	0	0
400772		41	0	0	0	0	0
400773		41	0	0	0	0	0
400774		111	0	0	0	0	0
400775		41	0	0	0	0	0
400776		41	0	0	0	0	0
400777		41	0	0	0	0	0
400778		41	0	0	0	0	0
400779		41	0	0	0	0	0
40077C		41	0	0	0	0	0
40077D		41	0	0	0	0	0
40077E		41	0	0	0	0	0
40077F		41	0	0	0	0	0
400780		41	0	0	0	0	0
400781		41	0	0	0	0	0
400782		41	0	0	0	0	0
400783		41	0	0	0	0	0
400784		141	0	0	0	0	0
400785		41	0	0	0	0	0
400786		41	0	0	0	0	0
400787		41	0	0	0	0	0
400788		41	0	0	0	0	0
400789		41	0	0	0	0	0
40078C		41	0	0	0	0	0
40078D		41	0	0	0	0	0
40078E		41	0	0	0	0	0
40078F		41	0	0	0	0	0
400790		41	0	0	0	0	0
400791		41	0	0	0	0	0
400792		41	0	0	0	0	0
400793		41	0	0	0	0	0
400794		143	0	0	0	0	0
400795		41	0	0	0	0	0
400796		41	0	0	0	0	0
400797		41	0	0	0	0	0
400798		41	0	0	0	0	0
400799		41	0	0	0	0	0
40079C		41	0	0	0	0	0
40079D		41	0	0	0	0	0
40079E		41	0	0	0	0	0
40079F		41	0	0	0	0	0
4007A0		41	0	0	0	0	0
4007A1		41	0	0	0	0	0
4007A2		41	0	0	0	0	0
4007A3		41	0	0	0	0	0
4007A4		41	0	0	0	0	0
4007A5		41	0	0	0	0	0
4007A6		41	0	0	0	0	0
4007A7		41	0	0	0	0	0
41172A		144	0	0	0	0	0
41174E		145	0	0	0	0	0
411536		41	0	0	0	0	0
411562		41	0	0	0	0	0
A10500		41	0	0	0	0	0
A10501		41	0	0	0	0	0
A10502		41	0	0	0	0	0
A10503		41	0	0	0	0	0
A10504		41	0	0	0	0	0
A10505		41	0	0	0	0	0
A10506		41	0	0	0	0	0
A10507		41	0	0	0	0	0
A10508		41	0	0	0	0	0
A10509		41	0	0	0	0	0
A1080A		41	0	0	0	0	0
A1080B		41	0	0	0	0	0
A1080C		41	0	0	0	0	0
A1080D		41	0	0	0	0	0
A1080E		41	0	0	0	0	0
A1080F		41	0	0	0	0	0
A10810		41	0	0	0	0	0
A10811		41	0	0	0	0	0
A10812		41	0	0	0	0	0
A10813		41	0	0	0	0	0
711C00		41	0	0	0	0	0
811C01		41	0	0	0	0	0
411C02		41	0	0	0	0	0
A1032C		41	0	0	0	0	0
A10300		41	0	0	0	0	0
A10100		41	0	0	0	0	0
A10600		41	0	0	0	0	0
A10A00		41	0	0	0	0	0
910D00		41	0	0	0	0	0
A10E00		41	0	0	0	0	0
A10F00		41	0	0	0	0	0
A11100		41	0	0	0	0	0
711C00		41	0	0	0	0	0
811C01		41	0	0	0	0	0
411C02		41	0	0	0	0	0
410A00		41	0	0	0	0	0
411100		41	0	0	0	0	0
700600		260	0	0	0	0	263
800600		261	0	0	0	0	264
400600		262	0	0	0	0	0
700601		260	0	0	0	0	263
800601		261	0	0	0	0	264
400601		262	0	0	0	0	0
400013		612	0	0	0	0	0
400213		612	0	0	0	0	0
400313		612	0	0	0	0	0
400413		612	0	0	0	0	0
400513		612	0	0	0	0	0
700013		613	0	0	0	0	613
700213		613	0	0	0	0	613
700313		613	0	0	0	0	613
700413		613	0	0	0	0	613
700513		613	0	0	0	0	613
800013		614	0	0	0	0	614
800213		614	0	0	0	0	614
800313		614	0	0	0	0	614
800413		614	0	0	0	0	614
800513		614	0	0	0	0	614
400014		612	0	0	0	0	0
400214		612	0	0	0	0	0
400314		612	0	0	0	0	0
400414		612	0	0	0	0	0
400514		612	0	0	0	0	0
700014		613	0	0	0	0	613
700214		613	0	0	0	0	613
700314		613	0	0	0	0	613
700414		613	0	0	0	0	613
700514		613	0	0	0	0	613
800014		614	0	0	0	0	614
800214		614	0	0	0	0	614
800314		614	0	0	0	0	614
800414		614	0	0	0	0	614
800514		614	0	0	0	0	614
400015		612	0	0	0	0	0
400215		612	0	0	0	0	0
400315		612	0	0	0	0	0
400415		612	0	0	0	0	0
400515		612	0	0	0	0	0
700015		613	0	0	0	0	613
700215		613	0	0	0	0	613
700315		613	0	0	0	0	613
700415		613	0	0	0	0	613
700515		613	0	0	0	0	613
800015		614	0	0	0	0	614
800215		614	0	0	0	0	614
800315		614	0	0	0	0	614
800415		614	0	0	0	0	614
800515		614	0	0	0	0	614
400016		615	0	0	0	0	0
400216		615	0	0	0	0	0
400316		615	0	0	0	0	0
400416		615	0	0	0	0	0
400516		615	0	0	0	0	0
700016		615	0	0	0	0	615
700216		615	0	0	0	0	615
700316		615	0	0	0	0	615
700416		615	0	0	0	0	615
700516		615	0	0	0	0	615
800016		615	0	0	0	0	615
800216		615	0	0	0	0	615
800316		615	0	0	0	0	615
800416		615	0	0	0	0	615
800516		615	0	0	0	0	615
400017		615	0	0	0	0	0
400217		615	0	0	0	0	0
400317		615	0	0	0	0	0
400417		615	0	0	0	0	0
400517		615	0	0	0	0	0
700017		615	0	0	0	0	615
700217		615	0	0	0	0	615
700317		615	0	0	0	0	615
700417		615	0	0	0	0	615
700517		615	0	0	0	0	615
800017		615	0	0	0	0	615
800217		615	0	0	0	0	615
800317		615	0	0	0	0	615
800417		615	0	0	0	0	615
800517		615	0	0	0	0	615
400018		615	0	0	0	0	0
400218		615	0	0	0	0	0
400318		615	0	0	0	0	0
400418		615	0	0	0	0	0
400518		615	0	0	0	0	0
700018		615	0	0	0	0	615
700218		615	0	0	0	0	615
700318		615	0	0	0	0	615
700418		615	0	0	0	0	615
700518		615	0	0	0	0	615
800018		615	0	0	0	0	615
800218		615	0	0	0	0	615
800318		615	0	0	0	0	615
800418		615	0	0	0	0	615
800518		615	0	0	0	0	615
400065		616	0	0	0	0	0
400265		616	0	0	0	0	0
400365		616	0	0	0	0	0
400465		616	0	0	0	0	0
400565		616	0	0	0	0	0
700065		616	0	0	0	0	616
700265		616	0	0	0	0	616
700365		616	0	0	0	0	616
700465		616	0	0	0	0	616
700565		616	0	0	0	0	616
800065		616	0	0	0	0	616
800265		616	0	0	0	0	616
800365		616	0	0	0	0	616
800465		616	0	0	0	0	616
800565		616	0	0	0	0	616
400066		617	0	0	0	0	0
400266		617	0	0	0	0	0
400366		617	0	0	0	0	0
400466		617	0	0	0	0	0
400566		617	0	0	0	0	0
700066		617	0	0	0	0	617
700266		617	0	0	0	0	617
700366		617	0	0	0	0	617
700466		617	0	0	0	0	617
700566		617	0	0	0	0	617
800066		617	0	0	0	0	617
800266		617	0	0	0	0	617
800366		617	0	0	0	0	617
800466		617	0	0	0	0	617
800566		617	0	0	0	0	617
400067		618	0	0	0	0	0
400267		618	0	0	0	0	0
400367		618	0	0	0	0	0
400467		618	0	0	0	0	0
400567		618	0	0	0	0	0
700067		618	0	0	0	0	618
700267		618	0	0	0	0	618
700367		618	0	0	0	0	618
700467		618	0	0	0	0	618
700567		618	0	0	0	0	618
800067		618	0	0	0	0	618
800267		618	0	0	0	0	618
800367		618	0	0	0	0	618
800467		618	0	0	0	0	618
800567		618	0	0	0	0	618
A10356		619	0	0	0	0	619
A10156		619	0	0	0	0	619
A10756		619	0	0	0	0	619
A10956		619	0	0	0	0	619
A10B56		619	0	0	0	0	619
A10A56		619	0	0	0	0	619
910D56		619	0	0	0	0	619
A10E56		619	0	0	0	0	619
A10F56		620	0	0	0	0	620
A11056		620	0	0	0	0	620
A11256		620	0	0	0	0	620
A11156		620	0	0	0	0	620
A11656		620	0	0	0	0	620
411456		619	0	0	0	0	619
411756		619	0	0	0	0	619
412056		619	0	0	0	0	619
411565		619	0	0	0	0	619
A10565		620	0	0	0	0	620
400059		621	0	0	0	0	0
400259		621	0	0	0	0	0
400359		621	0	0	0	0	0
400459		621	0	0	0	0	0
400559		621	0	0	0	0	0
700059		621	0	0	0	0	621
700259		621	0	0	0	0	621
700359		621	0	0	0	0	621
700459		621	0	0	0	0	621
700559		621	0	0	0	0	621
800059		621	0	0	0	0	621
800259		621	0	0	0	0	621
800359		621	0	0	0	0	621
800459		621	0	0	0	0	621
800559		621	0	0	0	0	621
400674		622	0	0	0	0	0
700674		622	0	0	0	0	622
800674		622	0	0	0	0	622
4006A9		748	0	0	0	0	0
7006A9		748	0	0	0	0	748
8006A9		748	0	0	0	0	748
4006A0		624	0	0	0	0	0
7006A0		624	0	0	0	0	624
8006A0		624	0	0	0	0	624
4006A7		625	0	0	0	0	0
7006A7		625	0	0	0	0	625
8006A7		625	0	0	0	0	625
40000D		537	0	0	0	0	0
40020D		538	0	0	0	0	0
40030D		539	0	0	0	0	0
40040D		540	0	0	0	0	0
40050D		541	0	0	0	0	0
40000E		549	0	0	0	0	0
40020E		550	0	0	0	0	0
40030E		551	0	0	0	0	0
40040E		552	0	0	0	0	0
40050E		553	0	0	0	0	0
40000F		554	0	0	0	0	0
40020F		555	0	0	0	0	0
40030F		556	0	0	0	0	0
40040F		557	0	0	0	0	0
40050F		558	0	0	0	0	0
70000D		569	0	0	0	0	543
70020D		570	0	0	0	0	544
70030D		571	0	0	0	0	545
70040D		572	0	0	0	0	546
70050D		573	0	0	0	0	547
70000E		574	0	0	0	0	559
70020E		575	0	0	0	0	560
70030E		576	0	0	0	0	561
70040E		577	0	0	0	0	562
70050E		578	0	0	0	0	563
70000F		579	0	0	0	0	564
70020F		580	0	0	0	0	565
70030F		581	0	0	0	0	566
70040F		582	0	0	0	0	567
70050F		583	0	0	0	0	568
80020D		597	0	0	0	0	585
80030D		598	0	0	0	0	586
80040D		599	0	0	0	0	587
80050D		600	0	0	0	0	588
80020E		601	0	0	0	0	589
80030E		602	0	0	0	0	590
80040E		603	0	0	0	0	591
80050E		604	0	0	0	0	592
80020F		605	0	0	0	0	593
80030F		606	0	0	0	0	594
80040F		607	0	0	0	0	595
80050F		608	0	0	0	0	596
400007		637	0	0	0	0	0
400207		637	0	0	0	0	0
400307		637	0	0	0	0	0
400407		637	0	0	0	0	0
400507		637	0	0	0	0	0
700007		637	0	0	0	0	637
700207		637	0	0	0	0	637
700307		637	0	0	0	0	637
700407		637	0	0	0	0	637
700507		637	0	0	0	0	637
800007		637	0	0	0	0	637
800207		637	0	0	0	0	637
800307		637	0	0	0	0	637
800407		637	0	0	0	0	637
800507		637	0	0	0	0	637
400008		637	0	0	0	0	0
400208		637	0	0	0	0	0
400308		637	0	0	0	0	0
400408		637	0	0	0	0	0
400508		637	0	0	0	0	0
700008		637	0	0	0	0	637
700208		637	0	0	0	0	637
700308		637	0	0	0	0	637
700408		637	0	0	0	0	637
700508		637	0	0	0	0	637
800008		637	0	0	0	0	637
800208		637	0	0	0	0	637
800308		637	0	0	0	0	637
800408		637	0	0	0	0	637
800508		637	0	0	0	0	637
400009		637	0	0	0	0	0
400209		637	0	0	0	0	0
400309		637	0	0	0	0	0
400409		637	0	0	0	0	0
400509		637	0	0	0	0	0
700009		637	0	0	0	0	637
700209		637	0	0	0	0	637
700309		637	0	0	0	0	637
700409		637	0	0	0	0	637
700509		637	0	0	0	0	637
800009		637	0	0	0	0	637
800209		637	0	0	0	0	637
800309		637	0	0	0	0	637
800409		637	0	0	0	0	637
800509		637	0	0	0	0	637
400074		627	0	0	0	0	0
400274		627	0	0	0	0	0
400374		627	0	0	0	0	0
400474		627	0	0	0	0	0
400574		627	0	0	0	0	0
700074		627	0	0	0	0	627
700274		627	0	0	0	0	627
700374		627	0	0	0	0	627
700474		627	0	0	0	0	627
700574		627	0	0	0	0	627
800074		627	0	0	0	0	627
800274		627	0	0	0	0	627
800374		627	0	0	0	0	627
800474		627	0	0	0	0	627
800574		627	0	0	0	0	627
400075		627	0	0	0	0	0
400275		627	0	0	0	0	0
400375		627	0	0	0	0	0
400475		627	0	0	0	0	0
400575		627	0	0	0	0	0
700075		627	0	0	0	0	627
700275		627	0	0	0	0	627
700375		627	0	0	0	0	627
700475		627	0	0	0	0	627
700575		627	0	0	0	0	627
800075		627	0	0	0	0	627
800275		627	0	0	0	0	627
800375		627	0	0	0	0	627
800475		627	0	0	0	0	627
800575		627	0	0	0	0	627
400076		627	0	0	0	0	0
400276		627	0	0	0	0	0
400376		627	0	0	0	0	0
400476		627	0	0	0	0	0
400576		627	0	0	0	0	0
700076		627	0	0	0	0	627
700276		627	0	0	0	0	627
700376		627	0	0	0	0	627
700476		627	0	0	0	0	627
700576		627	0	0	0	0	627
800076		627	0	0	0	0	627
800276		627	0	0	0	0	627
800376		627	0	0	0	0	627
800476		627	0	0	0	0	627
800576		627	0	0	0	0	627
400083		626	0	0	0	0	0
400283		626	0	0	0	0	0
400383		626	0	0	0	0	0
400483		626	0	0	0	0	0
400583		626	0	0	0	0	0
700083		626	0	0	0	0	626
700283		626	0	0	0	0	626
700383		626	0	0	0	0	626
700483		626	0	0	0	0	626
700583		626	0	0	0	0	626
800083		626	0	0	0	0	626
800283		626	0	0	0	0	626
800383		626	0	0	0	0	626
800483		626	0	0	0	0	626
800583		626	0	0	0	0	626
400084		626	0	0	0	0	0
400284		626	0	0	0	0	0
400384		626	0	0	0	0	0
400484		626	0	0	0	0	0
400584		626	0	0	0	0	0
700084		626	0	0	0	0	626
700284		626	0	0	0	0	626
700384		626	0	0	0	0	626
700484		626	0	0	0	0	626
700584		626	0	0	0	0	626
800084		626	0	0	0	0	626
800284		626	0	0	0	0	626
800384		626	0	0	0	0	626
800484		626	0	0	0	0	626
800584		626	0	0	0	0	626
400085		626	0	0	0	0	0
400285		626	0	0	0	0	0
400385		626	0	0	0	0	0
400485		626	0	0	0	0	0
400585		626	0	0	0	0	0
700085		626	0	0	0	0	626
700285		626	0	0	0	0	626
700385		626	0	0	0	0	626
700485		626	0	0	0	0	626
700585		626	0	0	0	0	626
800085		626	0	0	0	0	626
800285		626	0	0	0	0	626
800385		626	0	0	0	0	626
800485		626	0	0	0	0	626
800585		626	0	0	0	0	626
400082		628	0	0	0	0	0
400282		628	0	0	0	0	0
400382		628	0	0	0	0	0
400482		628	0	0	0	0	0
400582		628	0	0	0	0	0
700082		628	0	0	0	0	628
700282		628	0	0	0	0	628
700382		628	0	0	0	0	628
700482		628	0	0	0	0	628
700582		628	0	0	0	0	628
800082		628	0	0	0	0	628
800282		628	0	0	0	0	628
800382		628	0	0	0	0	628
800482		628	0	0	0	0	628
800582		628	0	0	0	0	628
4006B1		633	0	0	0	0	0
7006B1		632	0	0	0	0	632
8006B1		628	0	0	0	0	628
400001		661	0	0	0	0	0
400201		662	0	0	0	0	0
400301		663	0	0	0	0	0
400401		664	0	0	0	0	0
400501		665	0	0	0	0	0
400002		666	0	0	0	0	0
400202		667	0	0	0	0	0
400302		668	0	0	0	0	0
400402		669	0	0	0	0	0
400502		670	0	0	0	0	0
400003		671	0	0	0	0	0
400203		672	0	0	0	0	0
400303		673	0	0	0	0	0
400403		674	0	0	0	0	0
400503		675	0	0	0	0	0
700001		676	0	0	0	0	677
700201		678	0	0	0	0	679
700301		680	0	0	0	0	681
700401		682	0	0	0	0	683
700501		684	0	0	0	0	685
700002		686	0	0	0	0	687
700202		688	0	0	0	0	689
700302		690	0	0	0	0	691
700402		692	0	0	0	0	693
700502		694	0	0	0	0	695
700003		696	0	0	0	0	697
700203		698	0	0	0	0	699
700303		700	0	0	0	0	701
700403		702	0	0	0	0	703
700503		704	0	0	0	0	705
800001		706	0	0	0	0	707
800201		708	0	0	0	0	709
800301		710	0	0	0	0	711
800401		712	0	0	0	0	713
800501		714	0	0	0	0	715
800002		716	0	0	0	0	717
800202		718	0	0	0	0	719
800302		720	0	0	0	0	721
800402		722	0	0	0	0	723
800502		724	0	0	0	0	725
800003		726	0	0	0	0	727
800203		728	0	0	0	0	729
800303		730	0	0	0	0	731
800403		732	0	0	0	0	733
800503		734	0	0	0	0	735
400004		626	0	0	0	0	0
400204		626	0	0	0	0	0
400304		626	0	0	0	0	0
400404		626	0	0	0	0	0
400504		626	0	0	0	0	0
700004		626	0	0	0	0	626
700204		626	0	0	0	0	626
700304		626	0	0	0	0	626
700404		626	0	0	0	0	626
700504		626	0	0	0	0	626
800004		646	0	0	0	0	646
800204		646	0	0	0	0	646
800304		646	0	0	0	0	646
800404		646	0	0	0	0	646
800504		646	0	0	0	0	646
400005		626	0	0	0	0	0
400205		626	0	0	0	0	0
400305		626	0	0	0	0	0
400405		626	0	0	0	0	0
400505		626	0	0	0	0	0
700005		626	0	0	0	0	626
700205		626	0	0	0	0	626
700305		626	0	0	0	0	626
700405		626	0	0	0	0	626
700505		626	0	0	0	0	626
800005		626	0	0	0	0	626
800205		626	0	0	0	0	626
800305		626	0	0	0	0	626
800405		626	0	0	0	0	626
800505		626	0	0	0	0	626
400006		640	0	0	0	0	0
400206		640	0	0	0	0	0
400306		640	0	0	0	0	0
400406		640	0	0	0	0	0
400506		640	0	0	0	0	0
700006		626	0	0	0	0	626
700206		626	0	0	0	0	626
700306		626	0	0	0	0	626
700406		626	0	0	0	0	626
700506		626	0	0	0	0	626
800006		626	0	0	0	0	626
800206		626	0	0	0	0	626
800306		626	0	0	0	0	626
800406		626	0	0	0	0	626
800506		626	0	0	0	0	626
400010		626	0	0	0	0	0
400210		626	0	0	0	0	0
400310		626	0	0	0	0	0
400410		626	0	0	0	0	0
400510		626	0	0	0	0	0
700010		626	0	0	0	0	626
700210		626	0	0	0	0	626
700310		626	0	0	0	0	626
700410		626	0	0	0	0	626
700510		626	0	0	0	0	626
800010		626	0	0	0	0	626
800210		626	0	0	0	0	626
800310		626	0	0	0	0	626
800410		626	0	0	0	0	626
800510		626	0	0	0	0	626
400011		626	0	0	0	0	0
400211		626	0	0	0	0	0
400311		626	0	0	0	0	0
400411		626	0	0	0	0	0
400511		626	0	0	0	0	0
700011		626	0	0	0	0	626
700211		626	0	0	0	0	626
700311		626	0	0	0	0	626
700411		626	0	0	0	0	626
700511		626	0	0	0	0	626
800011		626	0	0	0	0	626
800211		626	0	0	0	0	626
800311		626	0	0	0	0	626
800411		626	0	0	0	0	626
800511		626	0	0	0	0	626
400012		626	0	0	0	0	0
400212		626	0	0	0	0	0
400312		626	0	0	0	0	0
400412		626	0	0	0	0	0
400512		626	0	0	0	0	0
700012		626	0	0	0	0	626
700212		626	0	0	0	0	626
700312		626	0	0	0	0	626
700412		626	0	0	0	0	626
700512		626	0	0	0	0	626
800012		626	0	0	0	0	626
800212		626	0	0	0	0	626
800312		626	0	0	0	0	626
800412		626	0	0	0	0	626
800512		626	0	0	0	0	626
A106CD		629	0	0	0	0	629
A10ACD		630	0	0	0	0	630
A0074D		629	0	0	0	0	629
A0075D		630	0	0	0	0	630
A0076D		634	0	0	0	0	634
90071D		630	0	0	0	0	630
40071D		630	0	0	0	0	630
400094		631	0	0	0	0	0
400294		631	0	0	0	0	0
400394		631	0	0	0	0	0
400494		631	0	0	0	0	0
400594		631	0	0	0	0	0
700094		632	0	0	0	0	632
700294		632	0	0	0	0	632
700394		632	0	0	0	0	632
700494		632	0	0	0	0	632
700594		632	0	0	0	0	632
800094		633	0	0	0	0	633
800294		633	0	0	0	0	633
800394		633	0	0	0	0	633
